OCCURRENCE_YEAR,OCCURRENCE_DATE,OCCURRENCE_TIME,REPORTED_YEAR,REPORTED_DATE,REPORTED_TIME,DIVISION,LOCATION_TYPE,AGE_BIAS,MENTAL_OR_PHYSICAL_DISABILITY,RACE_BIAS,ETHNICITY_BIAS,LANGUAGE_BIAS,RELIGION_BIAS,SEXUAL_ORIENTATION_BIAS,GENDER_BIAS,MULTIPLE_BIAS,PRIMARY_OFFENCE,HOOD_158,NEIGHBOURHOOD_158,HOOD_140,NEIGHBOURHOOD_140,ARREST_MADE
2021,2021-11-23,1400,2021,2021-11-25,1236,D11,"Educational Institution (Universities, Colleges, Schools, etc.)",NO,NO,none,None,None,jewish,none,None,NO,Mischief Under $5000,083,Dufferin Grove (83),083,Dufferin Grove (83),NO
2021,2021-11-24,1430,2021,2021-11-24,1457,D52,Other Commercial / Corporate Places ,NO,NO,none,None,None,jewish,none,None,NO,Harassing Communications,164,Wellington Place (164),077,Waterfront Communities-The Island (77),NO
2021,2021-11-24,1425,2021,2021-11-24,2058,D53,Streets/Roadways/Highway,NO,NO,south asian,None,None,none,none,None,NO,Assault,095,Annex (95),095,Annex (95),NO
2021,2021-11-25,2100,2021,2021-12-01,1704,D33,"Educational Institution (Universities, Colleges, Schools, etc.)",NO,NO,black,None,None,none,none,None,NO,Criminal Harassment,047,Don Valley Village (47),047,Don Valley Village (47),NO
2021,2021-11-30,1405,2021,2021-11-30,1433,D32,"Educational Institution (Universities, Colleges, Schools, etc.)",NO,NO,none,None,None,jewish,none,None,NO,Mischief Under $5000,105,Lawrence Park North (105),105,Lawrence Park North (105),NO
2021,2021-12-03,1210,2021,2021-12-03,1210,D55,Streets/Roadways/Highway,NO,NO,none,None,None,none,none,Transgender Man (Identifies As Man),NO,Assault,070,South Riverdale (70),070,South Riverdale (70),NO
2021,2021-12-03,1,2021,2021-12-07,1101,D33,"Educational Institution (Universities, Colleges, Schools, etc.)",NO,NO,black,None,None,none,none,None,NO,Mischief Under $5000,049,Bayview Woods-Steeles (49),049,Bayview Woods-Steeles (49),NO
2021,2021-12-06,0,2022,2022-02-11,1222,D32,"Apartment Building (Condo, Retirement Buidling, etc.)",NO,NO,black,None,None,jewish,none,Woman,YES,Uttering Threats - Bodily Harm,032,Englemount-Lawrence (32),032,Englemount-Lawrence (32),YES
2021,2021-12-07,121,2021,2021-12-07,121,D33,Public Transportation,NO,NO,none,None,None,sikh,none,None,NO,Mischief Interfere With Property,052,Bayview Village (52),052,Bayview Village (52),NO
2021,2021-12-07,2100,2021,2021-12-08,853,D53,Streets/Roadways/Highway,NO,NO,none,None,None,jewish,none,None,NO,Mischief Under $5000,098,Rosedale-Moore Park (98),098,Rosedale-Moore Park (98),NO
2021,2021-12-08,1045,2021,2021-12-13,1311,D41,"Educational Institution (Universities, Colleges, Schools, etc.)",NO,NO,black,None,None,none,none,None,NO,Assault,120,Clairlea-Birchmount (120),120,Clairlea-Birchmount (120),NO
2021,2021-12-12,1100,2021,2021-12-14,1119,D42,"Educational Institution (Universities, Colleges, Schools, etc.)",NO,NO,black,None,None,none,2slgbtq+,None,YES,Mischief Interfere With Property,148,East L'Amoreaux (148),117,L'Amoreaux (117),NO
2021,2021-12-15,607,2021,2021-12-17,950,D52,Public Transportation,NO,NO,black,None,None,none,none,None,NO,Uttering Threats - Bodily Harm,166,St Lawrence-East Bayfront-The Islands (166),077,Waterfront Communities-The Island (77),NO
2021,2021-12-16,830,2021,2021-12-16,1045,D33,"Apartment Building (Condo, Retirement Buidling, etc.)",NO,NO,black,None,None,jewish,none,None,YES,Mischief Under $5000,150,Fenside-Parkwoods (150),045,Parkwoods-Donalda (45),NO
2021,2021-12-30,1654,2021,2021-12-30,1654,D52,Other Commercial / Corporate Places ,NO,NO,none,None,None,jewish,none,None,NO,Mischief Under $5000,078,Kensington-Chinatown (78),078,Kensington-Chinatown (78),NO
2022,2022-01-01,0,2022,2022-01-01,859,D52,Other Commercial / Corporate Places ,NO,NO,none,None,None,jewish,none,None,NO,Mischief Under $5000,078,Kensington-Chinatown (78),078,Kensington-Chinatown (78),NO
2022,2022-01-01,1,2022,2022-03-09,1357,D52,Business/Retail,NO,NO,black,None,None,none,none,None,NO,Mischief Under $5000,078,Kensington-Chinatown (78),078,Kensington-Chinatown (78),NO
2022,2022-01-02,1629,2022,2022-01-02,1629,D32,"Educational Institution (Universities, Colleges, Schools, etc.)",NO,NO,none,None,None,jewish,none,None,NO,Mischief Under $5000,035,Westminster-Branson (35),035,Westminster-Branson (35),NO
2022,2022-01-03,2236,2022,2022-01-03,2236,D55,Public Transportation,NO,NO,none,None,None,none,none,Transgender,NO,Criminal Harassment,067,Playter Estates-Danforth (67),067,Playter Estates-Danforth (67),NO
2022,2022-01-03,1820,2022,2022-01-03,2353,D51,Public Transportation,NO,NO,east/southeast asian,None,None,none,none,None,NO,Assault,167,Church-Wellesley (167),075,Church-Yonge Corridor (75),NO
2022,2022-01-06,654,2022,2022-01-06,1455,D52,Public Transportation,NO,NO,black,None,None,none,none,None,NO,Mischief Under $5000,078,Kensington-Chinatown (78),078,Kensington-Chinatown (78),NO
2022,2022-01-08,611,2022,2022-01-11,1208,D51,"Apartment Building (Condo, Retirement Buidling, etc.)",NO,NO,black,None,None,jewish,2slgbtq+,None,YES,Mischief Under $5000,074,North St.James Town (74),074,North St.James Town (74),NO
2022,2022-01-09,2334,2022,2022-02-09,1342,D14,"Apartment Building (Condo, Retirement Buidling, etc.)",NO,NO,black,None,None,none,none,None,NO,Mischief Under $5000,165,Harbourfront-CityPlace (165),077,Waterfront Communities-The Island (77),NO
2022,2022-01-11,1210,2022,2022-01-12,1348,D52,Public Transportation,NO,NO,black,None,None,none,none,None,NO,Mischief Under $5000,170,Yonge-Bay Corridor (170),076,Bay Street Corridor (76),NO
2022,2022-01-18,1815,2022,2022-01-18,1815,D55,"Apartment Building (Condo, Retirement Buidling, etc.)",NO,NO,none,None,None,muslim,none,None,NO,Assault,068,North Riverdale (68),068,North Riverdale (68),YES
2022,2022-01-21,1015,2022,2022-01-25,1616,D11,"Educational Institution (Universities, Colleges, Schools, etc.)",NO,NO,none,None,None,jewish,none,None,NO,Mischief Under $5000,086,Roncesvalles (86),086,Roncesvalles (86),NO
2022,2022-01-23,1711,2022,2022-01-23,1711,D52,Streets/Roadways/Highway,NO,NO,east/southeast asian,None,None,none,none,None,NO,Assault,167,Church-Wellesley (167),075,Church-Yonge Corridor (75),YES
2022,2022-01-25,1300,2022,2022-02-12,823,D11,"Educational Institution (Universities, Colleges, Schools, etc.)",NO,NO,black,None,None,none,none,None,NO,Mischief Under $5000,088,High Park North (88),088,High Park North (88),NO
2022,2022-01-27,2310,2022,2022-01-27,2310,D51,Public Transportation,NO,NO,none,Arab,None,none,none,None,NO,Uttering Threats - Bodily Harm,074,North St.James Town (74),074,North St.James Town (74),NO
2022,2022-01-27,1810,2022,2022-01-27,1810,D53,Public Transportation,NO,NO,none,Filipino,None,none,none,None,NO,Assault,098,Rosedale-Moore Park (98),098,Rosedale-Moore Park (98),YES
2022,2022-01-28,2300,2022,2022-01-29,1133,D53,Streets/Roadways/Highway,NO,NO,black,None,None,none,gay,None,YES,Mischief Over $5000,099,Mount Pleasant East (99),099,Mount Pleasant East (99),NO
2022,2022-01-31,2040,2022,2022-02-02,912,D52,Public Transportation,NO,NO,east/southeast asian,None,None,none,none,None,NO,Assault,170,Yonge-Bay Corridor (170),076,Bay Street Corridor (76),NO
2022,2022-02-03,1,2022,2022-02-06,1305,D42,Religious Place of Worship/Cultural Centre,NO,NO,black,None,None,none,none,None,NO,Mischief To Data,129,Agincourt North (129),129,Agincourt North (129),NO
2022,2022-02-03,0,2022,2022-02-09,1400,D55,"Educational Institution (Universities, Colleges, Schools, etc.)",NO,NO,black,None,None,jewish,none,None,YES,Mischief Under $5000,044,Flemingdon Park (44),044,Flemingdon Park (44),NO
2022,2022-02-05,1800,2022,2022-02-07,920,D52,Streets/Roadways/Highway,NO,NO,none,None,None,jewish,none,None,NO,Public Incitement of Hatred ,NSA,NSA,NSA,NSA,NO
2022,2022-02-06,2038,2022,2022-02-06,2113,D41,"Apartment Building (Condo, Retirement Buidling, etc.)",NO,NO,none,None,None,muslim,none,None,NO,Mischief Under $5000,125,Ionview (125),125,Ionview (125),NO
2022,2022-02-07,2359,2022,2022-02-08,945,D22,Other Commercial / Corporate Places ,NO,NO,none,Ukrainian,None,none,none,None,NO,Mischief Over $5000,159,Etobicoke City Centre (159),014,Islington-City Centre West (14),YES
2022,2022-02-07,1245,2022,2022-02-14,953,D52,"Educational Institution (Universities, Colleges, Schools, etc.)",NO,NO,east/southeast asian,None,None,none,none,None,NO,Disturbing Religious Worship Or Certain Meetings,079,University (79),079,University (79),NO
2022,2022-02-08,1905,2022,2022-02-08,1905,D22,"Educational Institution (Universities, Colleges, Schools, etc.)",NO,NO,black,None,None,none,none,None,NO,Mischief Under $5000,016,Stonegate-Queensway (16),016,Stonegate-Queensway (16),NO
2022,2022-02-09,2345,2022,2022-02-10,249,D55,"Apartment Building (Condo, Retirement Buidling, etc.)",NO,NO,none,None,None,none,2slgbtq+,None,NO,Assault With a Weapon,070,South Riverdale (70),070,South Riverdale (70),YES
2022,2022-02-09,1200,2022,2022-02-10,913,D33,"Educational Institution (Universities, Colleges, Schools, etc.)",NO,NO,black,None,None,none,none,None,NO,Mischief Under $5000,048,Hillcrest Village (48),048,Hillcrest Village (48),NO
2022,2022-02-10,1530,2022,2022-02-10,1845,D22,"Apartment Building (Condo, Retirement Buidling, etc.)",NO,NO,black,None,None,none,none,None,NO,Harassing Communications,159,Etobicoke City Centre (159),014,Islington-City Centre West (14),NO
2022,2022-02-12,0,2022,2022-02-19,1313,D53,Streets/Roadways/Highway,NO,NO,black,None,None,none,none,None,NO,Mischief Under $5000,096,Casa Loma (96),096,Casa Loma (96),NO
2022,2022-02-15,1033,2022,2022-02-15,1731,D11,"Educational Institution (Universities, Colleges, Schools, etc.)",NO,NO,black,None,None,none,none,None,NO,Disturbing Religious Worship Or Certain Meetings,086,Roncesvalles (86),086,Roncesvalles (86),NO
2022,2022-02-21,2020,2022,2022-02-21,2151,D22,"Educational Institution (Universities, Colleges, Schools, etc.)",NO,NO,black,None,None,none,none,None,NO,Mischief Under $5000,019,Long Branch (19),019,Long Branch (19),NO
2022,2022-02-23,300,2022,2022-02-23,437,D32,"Apartment Building (Condo, Retirement Buidling, etc.)",NO,NO,none,None,None,jewish,none,None,NO,Mischief Under $5000,153,Avondale (153),051,Willowdale East (51),NO
2022,2022-02-23,0,2022,2022-02-27,1240,D31,Non-Commercial/Non for Profit,NO,NO,black,None,None,none,none,None,NO,Mischief Under $5000,154,Oakdale-Beverley Heights (154),026,Downsview-Roding-CFB (26),NO
2022,2022-02-23,2300,2022,2022-03-13,1451,D55,Business/Retail,NO,NO,none,None,None,jewish,none,None,NO,Assault,069,Blake-Jones (69),069,Blake-Jones (69),NO
2022,2022-02-24,1600,2022,2022-02-25,1332,D32,Business/Retail,NO,NO,none,Russian,None,none,none,None,NO,Uttering Threats - Property,034,Bathurst Manor (34),034,Bathurst Manor (34),YES
2022,2022-02-24,1900,2022,2022-02-25,1412,D33,"House (Townhouse, Retirement Home, Garage, Vehicle, Cottage)",NO,NO,none,None,None,none,none,Transgender Man (Identifies As Man),NO,Uttering Threats - Bodily Harm,043,Victoria Village (43),043,Victoria Village (43),NO
2022,2022-02-25,2100,2022,2022-02-26,948,D22,"House (Townhouse, Retirement Home, Garage, Vehicle, Cottage)",NO,NO,none,Ukrainian,None,none,none,None,NO,Mischief Under $5000,016,Stonegate-Queensway (16),016,Stonegate-Queensway (16),NO
2022,2022-02-26,2000,2022,2022-03-01,1100,D22,"Open Area, Park or Parking Lot",NO,NO,none,Ukrainian,None,none,none,None,NO,Mischief Over $5000,159,Etobicoke City Centre (159),014,Islington-City Centre West (14),YES
2022,2022-02-28,1545,2022,2022-03-01,1431,D13,"Educational Institution (Universities, Colleges, Schools, etc.)",NO,NO,none,None,None,jewish,none,None,NO,Mischief Under $5000,092,Corso Italia-Davenport (92),092,Corso Italia-Davenport (92),NO
2022,2022-02-28,200,2022,2022-03-01,1132,D22,"Government Building (Courthouse, Museums, Parliament Building, etc.)",NO,NO,none,Ukrainian,None,none,none,None,NO,"Mischief To Religious Property, Educational Institutions, Etc.",160,Mimico-Queensway (160),017,Mimico (includes Humber Bay Shores) (17),NO
2022,2022-02-28,1300,2022,2022-02-28,1333,D23,Other Commercial / Corporate Places ,NO,NO,none,None,None,muslim,none,None,NO,Harassing Communications,006,Kingsview Village-The Westway (6),006,Kingsview Village-The Westway (6),NO
2022,2022-03-01,1600,2022,2022-03-02,1004,D51,"Educational Institution (Universities, Colleges, Schools, etc.)",NO,NO,none,None,None,jewish,none,None,NO,Mischief Under $5000,071,Cabbagetown-South St.James Town (71),071,Cabbagetown-South St.James Town (71),NO
2022,2022-03-01,1500,2022,2022-03-02,835,D14,"Educational Institution (Universities, Colleges, Schools, etc.)",NO,NO,none,None,None,jewish,none,None,NO,Mischief Under $5000,079,University (79),079,University (79),NO
2022,2022-03-01,1645,2022,2022-06-02,1816,D51,Streets/Roadways/Highway,NO,NO,none,None,None,muslim,none,None,NO,Uttering Threats - Bodily Harm,168,Downtown Yonge East (168),075,Church-Yonge Corridor (75),YES
2022,2022-03-01,1644,2022,2022-03-01,1644,D22,"House (Townhouse, Retirement Home, Garage, Vehicle, Cottage)",NO,NO,none,Ukrainian,None,none,none,None,NO,Mischief Under $5000,160,Mimico-Queensway (160),017,Mimico (includes Humber Bay Shores) (17),NO
2022,2022-03-01,1030,2022,2022-03-03,1520,D22,"Educational Institution (Universities, Colleges, Schools, etc.)",NO,NO,black,None,None,jewish,2slgbtq+,None,YES,Mischief Under $5000,011,Eringate-Centennial-West Deane (11),011,Eringate-Centennial-West Deane (11),NO
2022,2022-03-02,900,2022,2022-03-02,1246,D55,"Educational Institution (Universities, Colleges, Schools, etc.)",NO,NO,none,None,None,jewish,none,None,NO,Mischief Under $5000,062,East End-Danforth (62),062,East End-Danforth (62),NO
2022,2022-03-03,1415,2022,2022-03-03,1415,D41,"Educational Institution (Universities, Colleges, Schools, etc.)",NO,NO,none,None,None,jewish,none,None,NO,Mischief Under $5000,122,Birchcliffe-Cliffside (122),122,Birchcliffe-Cliffside (122),NO
2022,2022-03-04,2344,2022,2022-03-05,935,D22,Other Commercial / Corporate Places ,NO,NO,none,Ukrainian,None,none,none,None,NO,Mischief Under $5000,159,Etobicoke City Centre (159),014,Islington-City Centre West (14),YES
2022,2022-03-04,332,2022,2022-03-07,1610,D14,Public Transportation,NO,NO,south asian,None,None,none,none,None,NO,Assault,164,Wellington Place (164),077,Waterfront Communities-The Island (77),NO
2022,2022-03-04,1,2022,2022-03-09,1724,D42,"Educational Institution (Universities, Colleges, Schools, etc.)",NO,NO,other race not mentioned,None,None,none,none,None,NO,Harassing Communications,118,Tam O'Shanter-Sullivan (118),118,Tam O'Shanter-Sullivan (118),NO
2022,2022-03-05,1936,2022,2022-03-05,1936,D55,"Open Area, Park or Parking Lot",NO,NO,none,None,None,jewish,none,None,NO,Mischief Under $5000,058,Old East York (58),058,Old East York (58),NO
2022,2022-03-05,2227,2022,2022-03-05,2303,D22,"Open Area, Park or Parking Lot",NO,NO,none,Russian,None,none,none,None,NO,Mischief Over $5000,159,Etobicoke City Centre (159),014,Islington-City Centre West (14),NO
2022,2022-03-06,1800,2022,2022-03-07,1308,D51,Religious Place of Worship/Cultural Centre,NO,NO,none,None,None,jewish,2slgbtq+,None,YES,Mischief Under $5000,168,Downtown Yonge East (168),075,Church-Yonge Corridor (75),NO
2022,2022-03-06,2123,2022,2022-03-06,2123,D53,"Open Area, Park or Parking Lot",NO,NO,black,None,None,jewish,none,None,YES,Mischief Under $5000,174,South Eglinton-Davisville (174),104,Mount Pleasant West (104),NO
2022,2022-03-06,2222,2022,2022-03-07,957,D22,Other Commercial / Corporate Places ,NO,NO,none,Ukrainian,None,none,none,None,NO,Mischief Under $5000,159,Etobicoke City Centre (159),014,Islington-City Centre West (14),YES
2022,2022-03-07,0,2022,2022-03-08,1213,D42,Public Transportation,NO,NO,south asian,None,None,none,2slgbtq+,None,YES,Mischief Under $5000,146,Malvern East (146),132,Malvern (132),NO
2022,2022-03-08,1,2022,2022-03-09,1234,D55,"Educational Institution (Universities, Colleges, Schools, etc.)",NO,NO,none,None,None,jewish,none,None,NO,Mischief Under $5000,062,East End-Danforth (62),062,East End-Danforth (62),NO
2022,2022-03-09,1630,2022,2022-03-09,2030,D13,"Apartment Building (Condo, Retirement Buidling, etc.)",NO,NO,none,None,None,none,2slgbtq+,None,NO,Assault,108,Briar Hill-Belgravia (108),108,Briar Hill-Belgravia (108),YES
2022,2022-03-10,37,2022,2022-03-10,937,D41,"Educational Institution (Universities, Colleges, Schools, etc.)",NO,NO,none,None,None,jewish,none,None,NO,Mischief Under $5000,122,Birchcliffe-Cliffside (122),122,Birchcliffe-Cliffside (122),NO
2022,2022-03-11,956,2022,2022-03-11,956,D22,Public Transportation,NO,NO,none,None,None,jewish,none,None,NO,Mischief Under $5000,159,Etobicoke City Centre (159),014,Islington-City Centre West (14),NO
2022,2022-03-13,1636,2022,2022-03-13,1636,D55,"Open Area, Park or Parking Lot",NO,NO,none,None,None,jewish,none,None,NO,Mischief Interfere With Property,058,Old East York (58),058,Old East York (58),NO
2022,2022-03-14,1100,2022,2022-03-14,2035,D13,Streets/Roadways/Highway,NO,NO,latino,None,None,none,none,None,YES,Assault,106,Humewood-Cedarvale (106),106,Humewood-Cedarvale (106),NO
2022,2022-03-14,45,2022,2022-03-14,45,D32,"Open Area, Park or Parking Lot",NO,NO,none,Ukrainian,None,none,none,None,NO,Mischief Over $5000,034,Bathurst Manor (34),034,Bathurst Manor (34),NO
2022,2022-03-15,1440,2022,2022-03-16,1859,D55,Public Transportation,NO,NO,east/southeast asian,None,None,muslim,none,None,YES,Assault,065,Greenwood-Coxwell (65),065,Greenwood-Coxwell (65),NO
2022,2022-03-16,1423,2022,2022-03-16,1423,D53,Streets/Roadways/Highway,NO,NO,other race not mentioned,None,None,none,none,None,NO,Mischief Under $5000,098,Rosedale-Moore Park (98),098,Rosedale-Moore Park (98),NO
2022,2022-03-16,1400,2022,2022-03-21,1537,D31,"Educational Institution (Universities, Colleges, Schools, etc.)",NO,NO,none,None,None,jewish,none,None,NO,Mischief Under $5000,027,York University Heights (27),027,York University Heights (27),NO
2022,2022-03-16,1348,2022,2022-03-22,1444,D31,"Educational Institution (Universities, Colleges, Schools, etc.)",NO,NO,black,None,None,none,none,None,NO,Disturbing Religious Worship Or Certain Meetings,027,York University Heights (27),027,York University Heights (27),NO
2022,2022-03-18,745,2022,2022-03-18,1601,D53,"Open Area, Park or Parking Lot",NO,NO,black,None,None,none,none,None,NO,Assault,100,Yonge-Eglinton (100),100,Yonge-Eglinton (100),NO
2022,2022-03-18,1559,2022,2022-03-18,1559,D32,Streets/Roadways/Highway,NO,NO,black,None,None,none,none,None,NO,Mischief Under $5000,NSA,NSA,NSA,NSA,NO
2022,2022-03-31,735,2022,2022-03-31,752,D32,Streets/Roadways/Highway,NO,NO,none,Russian,None,none,none,None,NO,Assault With a Weapon,035,Westminster-Branson (35),035,Westminster-Branson (35),YES
2022,2022-04-04,905,2022,2022-04-04,1003,D14,Streets/Roadways/Highway,NO,NO,none,Chinese,None,none,none,None,NO,Assault,078,Kensington-Chinatown (78),078,Kensington-Chinatown (78),NO
2022,2022-04-05,1714,2022,2022-04-12,1052,D52,"Educational Institution (Universities, Colleges, Schools, etc.)",NO,NO,none,None,None,none,none,Transgender Woman (Identifies As Woman),NO,Mischief Under $5000,079,University (79),079,University (79),NO
2022,2022-04-06,47,2022,2022-04-06,47,D14,Public Transportation,NO,NO,east/southeast asian,None,None,none,none,None,NO,Assault,172,Dovercourt Village (172),093,Dovercourt-Wallace Emerson-Junction (93),NO
2022,2022-04-07,1140,2022,2022-04-07,1144,D42,"Educational Institution (Universities, Colleges, Schools, etc.)",NO,NO,none,None,None,none,none,Transgender Woman (Identifies As Woman),NO,Assault,129,Agincourt North (129),129,Agincourt North (129),YES
2022,2022-04-07,10,2022,2022-04-27,819,D53,Public Transportation,NO,NO,none,Korean,None,none,none,None,NO,Assault,095,Annex (95),095,Annex (95),NO
2022,2022-04-08,0,2022,2022-04-11,1524,D14,"Apartment Building (Condo, Retirement Buidling, etc.)",NO,NO,none,None,None,jewish,none,None,NO,Mischief Under $5000,165,Harbourfront-CityPlace (165),077,Waterfront Communities-The Island (77),NO
2022,2022-04-10,1200,2022,2022-04-11,1512,D31,"Apartment Building (Condo, Retirement Buidling, etc.)",NO,NO,none,None,None,muslim,none,None,NO,Harassing Communications,027,York University Heights (27),027,York University Heights (27),NO
2022,2022-04-12,2200,2022,2022-04-12,2214,D55,"House (Townhouse, Retirement Home, Garage, Vehicle, Cottage)",NO,NO,black,None,None,none,none,None,NO,Mischief Under $5000,065,Greenwood-Coxwell (65),065,Greenwood-Coxwell (65),NO
2022,2022-04-13,1545,2022,2022-04-13,1606,D51,Streets/Roadways/Highway,NO,NO,none,Indian,None,none,none,None,NO,Mischief Under $5000,168,Downtown Yonge East (168),075,Church-Yonge Corridor (75),NO
2022,2022-04-14,1200,2022,2022-04-19,2359,D31,"Educational Institution (Universities, Colleges, Schools, etc.)",NO,NO,black,None,None,none,none,None,NO,Mischief Under $5000,027,York University Heights (27),027,York University Heights (27),YES
2022,2022-04-16,200,2022,2022-04-16,945,D43,Streets/Roadways/Highway,NO,NO,none,Indian,None,none,none,None,NO,Assault,136,West Hill (136),136,West Hill (136),YES
2022,2022-04-18,0,2022,2022-04-19,53,D31,"Apartment Building (Condo, Retirement Buidling, etc.)",NO,NO,none,None,None,jewish,none,None,NO,Mischief Under $5000,154,Oakdale-Beverley Heights (154),026,Downsview-Roding-CFB (26),NO
2022,2022-04-20,622,2022,2022-04-27,1007,D32,Other Commercial / Corporate Places ,NO,NO,black,None,None,none,none,None,NO,Mischief Under $5000,037,Willowdale West (37),037,Willowdale West (37),NO
2022,2022-04-21,900,2022,2022-04-21,1018,D55,"Educational Institution (Universities, Colleges, Schools, etc.)",NO,NO,none,None,None,jewish,none,None,NO,Mischief Under $5000,065,Greenwood-Coxwell (65),065,Greenwood-Coxwell (65),NO
2022,2022-04-29,500,2022,2022-05-03,936,D43,"Educational Institution (Universities, Colleges, Schools, etc.)",NO,NO,none,None,None,jewish,none,None,NO,Mischief Under $5000,134,Highland Creek (134),134,Highland Creek (134),NO
2022,2022-04-29,0,2022,2022-05-02,1722,D22,"Educational Institution (Universities, Colleges, Schools, etc.)",NO,NO,black,None,None,none,none,None,NO,Mischief Under $5000,160,Mimico-Queensway (160),017,Mimico (includes Humber Bay Shores) (17),NO
